Empresa;Linha;Origem;Destino;Serviço;Horario de Saída;Sentido;Dia Operante;Regiao
VIACAO PROGRESSO;RECIFE(PE) - CABROBÓ(PE) via BELÉM DE SAO FRANCISCO;RECIFE(PE);CABROBÓ(PE);10200145;21:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CABROBÓ(PE) via BELÉM DE SAO FRANCISCO;CABROBÓ(PE);RECIFE(PE);10200140;21:00:00;VOLTA;DOMINGO;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - CABROBÓ(PE) via BELÉM DE SAO FRANCISCO;RECIFE(PE);CABROBÓ(PE);10200145;21:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CABROBÓ(PE) via BELÉM DE SAO FRANCISCO;CABROBÓ(PE);RECIFE(PE);10200140;21:00:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - CABROBÓ(PE) via BELÉM DE SAO FRANCISCO;RECIFE(PE);CABROBÓ(PE);10200145;21:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CABROBÓ(PE) via BELÉM DE SAO FRANCISCO;RECIFE(PE);CABROBÓ(PE);10200145;21:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CABROBÓ(PE) via BELÉM DE SAO FRANCISCO;CABROBÓ(PE);RECIFE(PE);10200140;21:00:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - CABROBÓ(PE) via BELÉM DE SAO FRANCISCO;CABROBÓ(PE);RECIFE(PE);10200140;21:00:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - CABROBÓ(PE) via BELÉM DE SAO FRANCISCO;RECIFE(PE);CABROBÓ(PE);10200145;21:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CABROBÓ(PE) via BELÉM DE SAO FRANCISCO;CABROBÓ(PE);RECIFE(PE);10200140;21:00:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - CABROBÓ(PE) via BELÉM DE SAO FRANCISCO;RECIFE(PE);CABROBÓ(PE);10200145;21:00:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;RECIFE(PE);CARUARU(PE);10102295;06:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;CARUARU(PE);RECIFE(PE);10102230;06:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;CARUARU(PE);RECIFE(PE);10102240;07:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;RECIFE(PE);CARUARU(PE);10102305;07:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;RECIFE(PE);CARUARU(PE);10102325;09:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;CARUARU(PE);RECIFE(PE);10102260;09:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;CARUARU(PE);RECIFE(PE);10102270;10:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;RECIFE(PE);CARUARU(PE);10102335;10:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;RECIFE(PE);CARUARU(PE);10102345;11:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;CARUARU(PE);RECIFE(PE);10102280;11:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;RECIFE(PE);CARUARU(PE);10102365;13:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;CARUARU(PE);RECIFE(PE);10102300;13:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;CARUARU(PE);RECIFE(PE);10102310;14:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;RECIFE(PE);CARUARU(PE);10102375;14:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;RECIFE(PE);CARUARU(PE);10102385;15:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;CARUARU(PE);RECIFE(PE);10102320;15:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;RECIFE(PE);CARUARU(PE);10102395;16:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - CARUARU(PE) ;CARUARU(PE);RECIFE(PE);10102330;16:00:00;VOLTA;SEXTA-FEIRA;LITORAL
